Matrix,TacticId,Tactic,"Tactic_Order",TechniqueId,Technique,"Technique_Order","Sub_TechniqueId","Sub_Technique","Sub_Technique_Order",TechniqueIdCombined,"Threat_Groups",Platforms,"Data_Sources",Software,Version
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.003","Time Providers",3,"T1547.003","-",Windows,"Windows Registry: Windows Registry Key Modification|Module: Module Load|Command: Command Execution|Process: Process Creation","-",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.004","Winlogon Helper DLL",4,"T1547.004","Turla|Tropic Trooper|Wizard Spider",Windows,"Windows Registry: Windows Registry Key Modification|Module: Module Load|Command: Command Execution","Dipsind|Gazer|Cannon|Remexi|KeyBoy|Bazar",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.005","Security Support Provider",5,"T1547.005","-",Windows,"Windows Registry: Windows Registry Key Modification|Module: Module Load|Command: Command Execution","Mimikatz|PowerSploit|Empire",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.006","Kernel Modules and Extensions",6,"T1547.006","-","macOS|Linux","File: File Modification|Command: Command Execution|File: File Creation|Kernel: Kernel Module Load","Skidmap|Drovorub",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.007","Re-opened Applications",7,"T1547.007","-",macOS,"File: File Modification|Command: Command Execution","-",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.008","LSASS Driver",8,"T1547.008","-",Windows,"Module: Module Load|Driver: Driver Load|File: File Modification|File: File Creation","Wingbird|Pasam",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.009","Shortcut Modification",9,"T1547.009","Gorgon Group|Leviathan|Lazarus Group|Dragonfly 2.0|Darkhotel|APT29|APT39",Windows,"File: File Creation|File: File Modification|Process: Process Creation","RogueRobin|Kazuar|S-Type|BlackEnergy|SeaDuke|TinyZBot|SslMM|Helminth|BACKSPACE|SHIPSHAPE|Gazer|KONNI|FELIXROOT|Comnie|Reaver|RedLeaves|Micropsia|SPACESHIP|Empire|Astaroth|Okrum|InvisiMole|Grandoreiro|Bazar|Stuxnet|MarkiRAT",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.010","Port Monitors",10,"T1547.010","-",Windows,"File: File Creation|Process: OS API Execution|Module: Module Load|Windows Registry: Windows Registry Key Modification","-",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.011","Plist Modification",11,"T1547.011","-",macOS,"Service: Service Creation|Command: Command Execution|File: File Modification|Process: Process Creation",XCSSET,22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.012","Print Processors",12,"T1547.012","-",Windows,"File: File Creation|Process: OS API Execution|Module: Module Load|Windows Registry: Windows Registry Key Modification|Driver: Driver Load",PipeMon,22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.013","XDG Autostart Entries",13,"T1547.013","-",Linux,"File: File Creation|File: File Modification|Process: Process Creation|Command: Command Execution","Fysbis|NETWIRE",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.014","Active Setup",14,"T1547.014","-",Windows,"Windows Registry: Windows Registry Key Creation|Windows Registry: Windows Registry Key Modification|Process: Process Creation|Command: Command Execution",PoisonIvy,22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1547,"Boot or Logon Autostart Execution",11,"T1547.015","Login Items",15,"T1547.015","-",macOS,"Process: Process Creation|File: File Modification|File: File Creation","Dok|NETWIRE",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1548,"Abuse Elevation Control Mechanism",12,"-","-",,T1548,"-","Linux|macOS|Windows","Process: Process Metadata|Process: Process Creation|Windows Registry: Windows Registry Key Modification|Command: Command Execution|File: File Metadata|File: File Modification|Process: OS API Execution","-",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1548,"Abuse Elevation Control Mechanism",12,"T1548.001","Setuid and Setgid",1,"T1548.001","-","Linux|macOS","Command: Command Execution|File: File Metadata|File: File Modification","Keydnap|Exaramel for Linux",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1548,"Abuse Elevation Control Mechanism",12,"T1548.002","Bypass User Account Control",2,"T1548.002","Honeybee|BRONZE BUTLER|APT29|Cobalt Group|MuddyWater|Threat Group-3390|Patchwork|APT37|Evilnum",Windows,"Process: Process Metadata|Process: Process Creation|Windows Registry: Windows Registry Key Modification|Command: Command Execution","Pupy|Shamoon|Downdelph|AutoIt backdoor|BlackEnergy|PLAINTEE|InvisiMole|ZeroT|UACMe|FinFisher|RTM|Remcos|Koadic|H1N1|Sakula|Empire|PoshC2|KONNI|ShimRat|Ramsay|PipeMon|Cobalt Strike|CSPY Downloader|Grandoreiro|BitPaymer|Bad Rabbit|AppleJeus|Avaddon|Lokibot|WastedLocker",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1548,"Abuse Elevation Control Mechanism",12,"T1548.003","Sudo and Sudo Caching",3,"T1548.003","-","Linux|macOS","Process: Process Metadata|Process: Process Creation|Command: Command Execution|File: File Modification","Proton|Cobalt Strike|Dok",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1548,"Abuse Elevation Control Mechanism",12,"T1548.004","Elevated Execution with Prompt",4,"T1548.004","-",macOS,"Process: OS API Execution|Process: Process Creation","OSX/Shlayer",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"-","-",,T1574,"-","Linux|macOS|Windows","Windows Registry: Windows Registry Key Modification|Process: Process Creation|Module: Module Load|Command: Command Execution|Service: Service Metadata|File: File Creation|File: File Modification","ShimRat|Denis|Dtrack",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.001","DLL Search Order Hijacking",1,"T1574.001","Threat Group-3390|menuPass|RTM|Whitefly|APT41|Evilnum|Tonto Team|BackdoorDiplomacy",Windows,"File: File Creation|File: File Modification|Module: Module Load","FinFisher|RedLeaves|Downdelph|WEBC2|PowerSploit|Prikormka|MirageFox|InvisiMole|HTTPBrowser|Empire|BOOSTWRITE|Hikit|Ramsay|Astaroth|Melcoz|Crutch|Chaes|WastedLocker",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.002","DLL Side-Loading",2,"T1574.002","Patchwork|Threat Group-3390|APT19|menuPass|APT3|APT32|Tropic Trooper|GALLIUM|APT41|Naikon|BRONZE BUTLER|Chimera|Sidewinder|BlackTech|Higaisa|Mustang Panda",Windows,"File: File Creation|File: File Modification|Module: Module Load|Process: Process Creation","BADNEWS|gh0st RAT|FinFisher|Sakula|BBSRAT|PlugX|Wingbird|T9000|ZeroT|HTTPBrowser|Denis|HyperBro|Metamorfo|Goopy|Javali|Egregor|LookBack|Waterbear|Ecipekac|RainyDay|Nebulae|Kerrdown",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.004","Dylib Hijacking",3,"T1574.004","-",macOS,"File: File Creation|File: File Modification|Module: Module Load",Empire,22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.005","Executable Installer File Permissions Weakness",4,"T1574.005","-",Windows,"File: File Creation|File: File Modification|Module: Module Load|Process: Process Creation|Service: Service Metadata","-",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.006","Dynamic Linker Hijacking",5,"T1574.006","Rocke|APT41","Linux|macOS","File: File Creation|File: File Modification|Module: Module Load|Process: Process Creation|Command: Command Execution","HiddenWasp|Ebury|Hildegard|XCSSET",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.007","Path Interception by PATH Environment Variable",6,"T1574.007","-",Windows,"File: File Creation|File: File Modification|Process: Process Creation","PowerSploit|Empire",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.008","Path Interception by Search Order Hijacking",7,"T1574.008","-",Windows,"File: File Creation|File: File Modification|Process: Process Creation","PowerSploit|Empire",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.009","Path Interception by Unquoted Path",8,"T1574.009","-",Windows,"File: File Creation|File: File Modification|Process: Process Creation","PowerSploit|Empire",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.010","Services File Permissions Weakness",9,"T1574.010","-",Windows,"File: File Creation|File: File Modification|Process: Process Creation|Service: Service Metadata",BlackEnergy,22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.011","Services Registry Permissions Weakness",10,"T1574.011","-",Windows,"Windows Registry: Windows Registry Key Modification|Process: Process Creation|Service: Service Metadata|Command: Command Execution","-",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1574,"Hijack Execution Flow",13,"T1574.012","COR_PROFILER",11,"T1574.012","Blue Mockingbird",Windows,"Windows Registry: Windows Registry Key Modification|Process: Process Creation|Module: Module Load|Command: Command Execution","-",22729202
"Enterprise ATT&CK",TA0004,"Privilege Escalation",6,T1611,"Escape to Host",14,"-","-",,T1611,TeamTNT,"Windows|Linux|Containers","Container: Container Creation|Process: OS API Execution|Process: Process Creation","Doki|Hildegard|Siloscape",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1006,"Direct Volume Access",2,"-","-",,T1006,"-",Windows,"Command: Command Execution|Drive: Drive Access","-",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1014,Rootkit,3,"-","-",,T1014,"Winnti Group|APT28|APT41|Rocke|TeamTNT","Linux|macOS|Windows","Drive: Drive Modification|Firmware: Firmware Modification","PoisonIvy|Umbreon|Zeroaccess|Uroburos|HIDEDRV|Hacking Team UEFI Rootkit|HTRAN|HiddenWasp|LoJax|Winnti for Linux|Hikit|Ramsay|Skidmap|Carberp|Drovorub|Stuxnet|Ebury|Caterpillar WebShell|Hildegard",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1027,"Obfuscated Files or Information",4,"-","-",,T1027,"FIN8|BlackOasis|Dust Storm|menuPass|Patchwork|Elderwood|Leafminer|Leviathan|APT18|Cobalt Group|APT32|APT37|Lazarus Group|Threat Group-3390|Group5|Magic Hound|Honeybee|MuddyWater|Darkhotel|OilRig|APT3|APT28|Gallmaker|Tropic Trooper|APT29|Putter Panda|Night Dragon|Dark Caracal|FIN7|APT19|APT33|Silence|TA505|Turla|GALLIUM|APT41|APT-C-36|Inception|Frankenstein|Mofang|Wizard Spider|Molerats|Whitefly|Blue Mockingbird|Sandworm Team|Rocke|Gamaredon Group|Chimera|FIN6|Kimsuky|Operation Wocao|GOLD SOUTHFIELD|Fox Kitten|UNC2452|Sidewinder|Higaisa|TA551|Windshift|Mustang Panda|APT39|Transparent Tribe|BackdoorDiplomacy|TeamTNT","Linux|macOS|Windows","Command: Command Execution|File: File Metadata|File: File Creation|Process: Process Creation","ADVSTORESHELL|Helminth|FinFisher|HOMEFRY|Kazuar|USBStealer|Reaver|InnaputRAT|CORESHELL|RogueRobin|FELIXROOT|Carbanak|RTM|DustySky|InvisiMole|SHOTPUT|ISMInjector|Emissary|Prikormka|Seasalt|POWERSTATS|Matryoshka|Hydraq|Kwampirs|Hi-Zor|Agent Tesla|Mosquito|Gazer|HTTPBrowser|Sakula|Zeus Panda|Micropsia|NOKKI|Cardinal RAT|Elise|TrickBot|PowerSploit|jRAT|SynAck|NanHaiShu|Remsec|Invoke-PSImage|POSHSPY|XTunnel|UBoatRAT|Volgmer|JPIN|Final1stspy|DOGCALL|Carbon|Orz|JHUHUGIT|Comnie|H1N1|TINYTYPHON|TYPEFRAME|Shamoon|PoisonIvy|PUNCHTRACK|FruitFly|StreamEx|ZeroT|QUADAGENT|AuditCred|OLDBAIT|Pisloader|NanoCore|RedLeaves|OSX_OCEANLOTUS.D|Bisonal|Daserf|OopsIE|Smoke Loader|CozyCar|Remcos|GravityRAT|Epic|Denis|VERMIN|GreyEnergy|Empire|Emotet|SamSam|Astaroth|SpeakUp|Remexi|CoinTicker|Ebury|StoneDrill|FlawedGrace|Ursnif|PUNCHBUGGY|KeyBoy|YAHOYAH|SQLRat|HAWKBALL|PowerStallion|HiddenWasp|LightNeuron|Exaramel for Linux|Fysbis|Machete|BOOSTWRITE|PoetRAT|Winnti for Linux|HotCroissant|Rifdoor|Attor|Imminent Monitor|ShimRatReporter|Lokibot|Rising Sun|ShimRat|Maze|LoudMiner|SHARPSTATS|Pony|Metamorfo|Aria-body|Netwalker|Ramsay|SDBbot|CARROTBAT|CARROTBALL|Avenger|TajMahal|BackConfig|Valak|Skidmap|WindTail|Goopy|ComRAT|Bundlore|IcedID|Carberp|Kessel|CookieMiner|GoldenSpy|Pillowmint|StrongPity|njRAT|REvil|Dacls|Trojan.Karagany|Hancitor|MCMD|PipeMon|Drovorub|Anchor|MiniDuke|PolyglotDuke|RegDuke|FatDuke|SoreFang|KGH_SPY|BLINDINGCAN|Grandoreiro|Bazar|Stuxnet|Industroyer|SUNBURST|TEARDROP|NETWIRE|TRITON|SUNSPOT|Raindrop|Dtrack|More_eggs|BitPaymer|BendyBear|Waterbear|Conti|IronNetInjector|AppleJeus|Penquin|GoldMax|ECCENTRICBANDWAGON|Out1|ShadowPad|Sibot|Cobalt Strike|Hildegard|P.A.S. Webshell|Conficker|SUPERNOVA|PS1|SombRAT|FIVEHANDS|AppleSeed|Ryuk|Siloscape|Ecipekac|Cuba|SodaMaster|GrimAgent|Sliver|EnvyScout|RainyDay|Avaddon|Taidoor|Kobalos|Dridex|WastedLocker|Turian|BoxCaon|QakBot|Kerrdown|BLUELIGHT|SMOKEDHAM|BoomBox|KillDisk|EKANS",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1027,"Obfuscated Files or Information",4,"T1027.001","Binary Padding",1,"T1027.001","APT32|Patchwork|Moafee|Leviathan|BRONZE BUTLER|Gamaredon Group|Higaisa|Mustang Panda|APT29","Linux|macOS|Windows","File: File Metadata","yty|Emissary|Kwampirs|XTunnel|FinFisher|CORESHELL|Comnie|ZeroT|SamSam|Rifdoor|Maze|POWERSTATS|Goopy|FatDuke|Javali|Grandoreiro|TAINTEDSCRIBE|CostaBricks|GrimAgent|WastedLocker|QakBot",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1027,"Obfuscated Files or Information",4,"T1027.002","Software Packing",2,"T1027.002","Elderwood|APT29|Patchwork|APT3|APT38|Dark Caracal|Night Dragon|APT39|The White Company|GALLIUM|Rocke|TA505|ZIRCONIUM|TeamTNT|Kimsuky|Sandworm Team","macOS|Windows","File: File Metadata","H1N1|VERMIN|Daserf|SeaDuke|OopsIE|TrickBot|yty|Trojan.Karagany|GreyEnergy|ZeroT|Uroburos|FinFisher|DarkComet|Emotet|Astaroth|Zebrocy|China Chopper|jRAT|OSX_OCEANLOTUS.D|Machete|HotCroissant|ShimRat|Lokibot|SDBbot|Dyre|IcedID|Metamorfo|Valak|Anchor|FatDuke|BLINDINGCAN|CSPY Downloader|Melcoz|Bazar|Lucifer|Spark|Egregor|NETWIRE|Raindrop|Hildegard|GoldMax|LiteDuke|Clop|CostaBricks|AppleSeed|Cuba|FYAnti|Babuk|QakBot|Dok",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1027,"Obfuscated Files or Information",4,"T1027.003",Steganography,3,"T1027.003","APT37|MuddyWater|Tropic Trooper|BRONZE BUTLER|TA551|Leviathan|Andariel","Linux|macOS|Windows","File: File Metadata","PowerDuke|Okrum|ABK|BBK|Avenger|build_downer|IcedID|RDAT|PolyglotDuke|RegDuke|Raindrop|Ramsay|LiteDuke|ObliqueRAT|ProLock|Bandook",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1027,"Obfuscated Files or Information",4,"T1027.004","Compile After Delivery",4,"T1027.004","MuddyWater|Rocke|Gamaredon Group","Linux|macOS|Windows","File: File Metadata|File: File Creation|Process: Process Creation|Command: Command Execution","Cardinal RAT|njRAT",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1027,"Obfuscated Files or Information",4,"T1027.005","Indicator Removal from Tools",5,"T1027.005","Deep Panda|Patchwork|OilRig|Turla|APT3|TEMP.Veles|GALLIUM|Operation Wocao","Linux|macOS|Windows","-","GravityRAT|Daserf|PowerSploit|InvisiMole|Cobalt Strike|SUNBURST|Waterbear|Penquin|QakBot",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1027,"Obfuscated Files or Information",4,"T1027.006","HTML Smuggling",6,"T1027.006","-","Windows|Linux|macOS","File: File Creation",EnvyScout,22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1036,Masquerading,5,"-","-",,T1036,"Dragonfly 2.0|PLATINUM|menuPass|BRONZE BUTLER|APT32|Windshift|UNC2452|TA551|ZIRCONIUM|APT29|OilRig|Nomadic Octopus|APT28","Linux|macOS|Windows|Containers","Image: Image Metadata|Command: Command Execution|Service: Service Metadata|Service: Service Creation|Scheduled Job: Scheduled Job Metadata|Scheduled Job: Scheduled Job Modification|File: File Metadata|Process: Process Metadata|File: File Modification","NotPetya|Ramsay|RTM|WindTail|Dacls|FatDuke|TrickBot|TRITON|Raindrop|Ryuk|SombRAT|AppleSeed|EnvyScout|BoomBox|XCSSET|NativeZone|QakBot",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1036,Masquerading,5,"T1036.001","Invalid Code Signature",1,"T1036.001","APT37|Windshift","macOS|Windows","File: File Metadata","NETWIRE|BADNEWS|Regin|WindTail",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1036,Masquerading,5,"T1036.002","Right-to-Left Override",2,"T1036.002","Scarlet Mimic|Ke3chang|BlackTech|BRONZE BUTLER|Ferocious Kitten","Linux|macOS|Windows","File: File Metadata","-",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1036,Masquerading,5,"T1036.003","Rename System Utilities",3,"T1036.003","GALLIUM|APT32|menuPass","Linux|macOS|Windows","File: File Modification|Process: Process Metadata|Command: Command Execution|File: File Metadata",CozyCar,22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1036,Masquerading,5,"T1036.004","Masquerade Task or Service",4,"T1036.004","FIN7|FIN6|APT32|Carbanak|APT-C-36|Wizard Spider|PROMETHIUM|Kimsuky|Fox Kitten|UNC2452|Higaisa|APT29|ZIRCONIUM|Naikon|APT41|BackdoorDiplomacy","Windows|Linux|macOS","Command: Command Execution|Service: Service Metadata|Service: Service Creation|Scheduled Job: Scheduled Job Metadata|Scheduled Job: Scheduled Job Modification","Kwampirs|Shamoon|Nidiran|Catchamas|RawPOS|Truvasys|POWERSTATS|PlugX|Volgmer|Exaramel for Windows|Seasalt|Fysbis|InnaputRAT|Machete|Attor|Okrum|ShimRat|build_downer|RTM|ComRAT|StrongPity|InvisiMole|RDAT|Maze|CSPY Downloader|SLOTHFULMEDIA|Bazar|OSX_OCEANLOTUS.D|Crutch|Egregor|KillDisk|GoldMax|Hildegard|IronNetInjector|RainyDay|Nebulae|Turian",22729202
"Enterprise ATT&CK",TA0005,"Defense Evasion",7,T1036,Masquerading,5,"T1036.005","Match Legitimate Name or Location",5,"T1036.005","MuddyWater|Carbanak|BRONZE BUTLER|Poseidon Group|admin@338|APT1|Patchwork|APT32|Sowbug|TEMP.Veles|menuPass|APT41|Silence|Tropic Trooper|Whitefly|Blue Mockingbird|APT39|Sandworm Team|Rocke|PROMETHIUM|Chimera|Machete|Fox Kitten|UNC2452|Indrik Spider|Lazarus Group|Darkhotel|Sidewinder|Mustang Panda|APT29|Naikon|Transparent Tribe|BackdoorDiplomacy|FIN7|Ferocious Kitten|APT28","Linux|macOS|Windows|Containers","Image: Image Metadata|File: File Metadata|Process: Process Metadata","SslMM|Calisto|Elise|HTTPBrowser|ChChes|Winnti for Windows|USBStealer|Felismus|InvisiMole|Remsec|S-Type|OwaAuth|PUNCHBUGGY|Starloader|Mis-Type|InnaputRAT|Misdat|KONNI|ZLib|Daserf|NOKKI|BADNEWS|FinFisher|OLDBAIT|QUADAGENT|DarkComet|Ursnif|Ixeshe|LightNeuron|OSX/Shlayer|Fysbis|Machete|ShimRatReporter|Ryuk|Pony|MechaFlounder|Ramsay|Skidmap|Metamorfo|BackConfig|Goopy|Bundlore|Carberp|GoldenSpy|StrongPity|REvil|MCMD|RDAT|PipeMon|BLINDINGCAN|KGH_SPY|Grandoreiro|SLOTHFULMEDIA|Bazar|TEARDROP|NETWIRE|TRITON|SUNSPOT|Raindrop|Dtrack|SUNBURST|Bad Rabbit|SUPERNOVA|LookBack|Pysa|TAINTEDSCRIBE|Penquin|Sibot|ThiefQuest|EKANS|Doki|GoldMax|AppleSeed|Cuba|RainyDay|Chaes|Nebulae|MarkiRAT|Octopus",22729202
